source_index,id_sorteo,fecha_sorteo,weekday_idx,number,freq,gap,freq_norm,gap_cap,draw_sum_mains,draw_even_mains,draw_sum_stars,draw_even_stars,is_current_star,label_next_appears
563,826602014,2013-02-15,4,10,36,2,0.06382978723404255,2,98,5,13,1,0,0
563,826602014,2013-02-15,4,11,35,2,0.06205673758865248,2,98,5,13,1,0,0
563,826602014,2013-02-15,4,12,0,-1,0.0,-1,98,5,13,1,0,0
564,827002015,2013-02-19,1,1,116,5,0.20530973451327433,5,129,4,17,1,0,0
564,827002015,2013-02-19,1,2,119,6,0.21061946902654868,6,129,4,17,1,0,1
564,827002015,2013-02-19,1,3,129,9,0.22831858407079647,9,129,4,17,1,0,0
564,827002015,2013-02-19,1,4,101,1,0.17876106194690267,1,129,4,17,1,0,0
564,827002015,2013-02-19,1,5,124,12,0.21946902654867256,12,129,4,17,1,0,0
564,827002015,2013-02-19,1,6,111,4,0.19646017699115045,4,129,4,17,1,0,0
564,827002015,2013-02-19,1,7,119,2,0.21061946902654868,2,129,4,17,1,0,0
564,827002015,2013-02-19,1,8,123,13,0.2176991150442478,13,129,4,17,1,1,0
564,827002015,2013-02-19,1,9,117,1,0.20707964601769913,1,129,4,17,1,1,0
564,827002015,2013-02-19,1,10,36,3,0.06371681415929203,3,129,4,17,1,0,0
564,827002015,2013-02-19,1,11,35,3,0.061946902654867256,3,129,4,17,1,0,1
564,827002015,2013-02-19,1,12,0,-1,0.0,-1,129,4,17,1,0,0
565,827302016,2013-02-22,4,1,116,6,0.2049469964664311,6,132,3,13,1,0,0
565,827302016,2013-02-22,4,2,120,7,0.21201413427561838,7,132,3,13,1,1,1
565,827302016,2013-02-22,4,3,129,10,0.22791519434628976,10,132,3,13,1,0,0
565,827302016,2013-02-22,4,4,101,2,0.1784452296819788,2,132,3,13,1,0,0
565,827302016,2013-02-22,4,5,124,13,0.21908127208480566,13,132,3,13,1,0,0
565,827302016,2013-02-22,4,6,111,5,0.196113074204947,5,132,3,13,1,0,1
565,827302016,2013-02-22,4,7,119,3,0.21024734982332155,3,132,3,13,1,0,0
565,827302016,2013-02-22,4,8,123,1,0.21731448763250882,1,132,3,13,1,0,0
565,827302016,2013-02-22,4,9,117,1,0.2067137809187279,1,132,3,13,1,0,0
565,827302016,2013-02-22,4,10,36,4,0.0636042402826855,4,132,3,13,1,0,0
565,827302016,2013-02-22,4,11,36,4,0.0636042402826855,4,132,3,13,1,1,0
565,827302016,2013-02-22,4,12,0,-1,0.0,-1,132,3,13,1,0,0
566,827702017,2013-02-26,1,1,116,7,0.20458553791887124,7,75,2,8,2,0,0
566,827702017,2013-02-26,1,2,121,1,0.21340388007054673,1,75,2,8,2,1,0
566,827702017,2013-02-26,1,3,129,11,0.2275132275132275,11,75,2,8,2,0,0
566,827702017,2013-02-26,1,4,101,3,0.1781305114638448,3,75,2,8,2,0,1
566,827702017,2013-02-26,1,5,124,14,0.21869488536155202,14,75,2,8,2,0,1
566,827702017,2013-02-26,1,6,112,6,0.19753086419753085,6,75,2,8,2,1,0
566,827702017,2013-02-26,1,7,119,4,0.20987654320987653,4,75,2,8,2,0,0
566,827702017,2013-02-26,1,8,123,2,0.21693121693121692,2,75,2,8,2,0,0
566,827702017,2013-02-26,1,9,117,2,0.20634920634920634,2,75,2,8,2,0,0
566,827702017,2013-02-26,1,10,36,5,0.06349206349206349,5,75,2,8,2,0,0
566,827702017,2013-02-26,1,11,36,1,0.06349206349206349,1,75,2,8,2,0,0
566,827702017,2013-02-26,1,12,0,-1,0.0,-1,75,2,8,2,0,0
567,828002018,2013-03-01,4,1,116,8,0.20422535211267606,8,119,2,9,1,0,0
567,828002018,2013-03-01,4,2,121,1,0.2130281690140845,1,119,2,9,1,0,1
567,828002018,2013-03-01,4,3,129,12,0.22711267605633803,12,119,2,9,1,0,0
567,828002018,2013-03-01,4,4,102,4,0.1795774647887324,4,119,2,9,1,1,0
567,828002018,2013-03-01,4,5,125,15,0.22007042253521128,15,119,2,9,1,1,0
567,828002018,2013-03-01,4,6,112,1,0.19718309859154928,1,119,2,9,1,0,0
567,828002018,2013-03-01,4,7,119,5,0.20950704225352113,5,119,2,9,1,0,1
567,828002018,2013-03-01,4,8,123,3,0.21654929577464788,3,119,2,9,1,0,0
567,828002018,2013-03-01,4,9,117,3,0.20598591549295775,3,119,2,9,1,0,0
567,828002018,2013-03-01,4,10,36,6,0.06338028169014084,6,119,2,9,1,0,0
567,828002018,2013-03-01,4,11,36,2,0.06338028169014084,2,119,2,9,1,0,0
567,828002018,2013-03-01,4,12,0,-1,0.0,-1,119,2,9,1,0,0
568,828402019,2013-03-05,1,1,116,9,0.2038664323374341,9,130,1,9,1,0,0
568,828402019,2013-03-05,1,2,122,2,0.21441124780316345,2,130,1,9,1,1,0
568,828402019,2013-03-05,1,3,129,13,0.22671353251318102,13,130,1,9,1,0,0
568,828402019,2013-03-05,1,4,102,1,0.17926186291739896,1,130,1,9,1,0,0
568,828402019,2013-03-05,1,5,125,1,0.21968365553602812,1,130,1,9,1,0,0
568,828402019,2013-03-05,1,6,112,2,0.1968365553602812,2,130,1,9,1,0,0
568,828402019,2013-03-05,1,7,120,6,0.210896309314587,6,130,1,9,1,1,0
568,828402019,2013-03-05,1,8,123,4,0.21616871704745166,4,130,1,9,1,0,1
568,828402019,2013-03-05,1,9,117,4,0.2056239015817223,4,130,1,9,1,0,0
568,828402019,2013-03-05,1,10,36,7,0.0632688927943761,7,130,1,9,1,0,0
568,828402019,2013-03-05,1,11,36,3,0.0632688927943761,3,130,1,9,1,0,1
568,828402019,2013-03-05,1,12,0,-1,0.0,-1,130,1,9,1,0,0
569,828702020,2013-03-08,4,1,116,10,0.20350877192982456,10,116,3,19,1,0,0
569,828702020,2013-03-08,4,2,122,1,0.21403508771929824,1,116,3,19,1,0,0
569,828702020,2013-03-08,4,3,129,14,0.22631578947368422,14,116,3,19,1,0,0
569,828702020,2013-03-08,4,4,102,2,0.17894736842105263,2,116,3,19,1,0,0
569,828702020,2013-03-08,4,5,125,2,0.21929824561403508,2,116,3,19,1,0,1
569,828702020,2013-03-08,4,6,112,3,0.19649122807017544,3,116,3,19,1,0,0
569,828702020,2013-03-08,4,7,120,1,0.21052631578947367,1,116,3,19,1,0,0
569,828702020,2013-03-08,4,8,124,5,0.21754385964912282,5,116,3,19,1,1,1
569,828702020,2013-03-08,4,9,117,5,0.20526315789473684,5,116,3,19,1,0,0
569,828702020,2013-03-08,4,10,36,8,0.06315789473684211,8,116,3,19,1,0,0
569,828702020,2013-03-08,4,11,37,4,0.06491228070175438,4,116,3,19,1,1,0
569,828702020,2013-03-08,4,12,0,-1,0.0,-1,116,3,19,1,0,0
570,829102021,2013-03-12,1,1,116,11,0.2031523642732049,11,88,5,13,1,0,0
570,829102021,2013-03-12,1,2,122,2,0.2136602451838879,2,88,5,13,1,0,0
570,829102021,2013-03-12,1,3,129,15,0.22591943957968477,15,88,5,13,1,0,1
570,829102021,2013-03-12,1,4,102,3,0.1786339754816112,3,88,5,13,1,0,0
570,829102021,2013-03-12,1,5,126,3,0.22066549912434325,3,88,5,13,1,1,0
570,829102021,2013-03-12,1,6,112,4,0.19614711033274956,4,88,5,13,1,0,0
570,829102021,2013-03-12,1,7,120,2,0.21015761821366025,2,88,5,13,1,0,0
570,829102021,2013-03-12,1,8,125,1,0.21891418563922943,1,88,5,13,1,1,0
570,829102021,2013-03-12,1,9,117,6,0.20490367775831875,6,88,5,13,1,0,0
570,829102021,2013-03-12,1,10,36,9,0.06304728546409807,9,88,5,13,1,0,1
570,829102021,2013-03-12,1,11,37,1,0.0647985989492119,1,88,5,13,1,0,0
570,829102021,2013-03-12,1,12,0,-1,0.0,-1,88,5,13,1,0,0
571,829402022,2013-03-15,4,1,116,12,0.20279720279720279,12,102,3,13,1,0,1
571,829402022,2013-03-15,4,2,122,3,0.21328671328671328,3,102,3,13,1,0,0
571,829402022,2013-03-15,4,3,130,16,0.22727272727272727,16,102,3,13,1,1,0
571,829402022,2013-03-15,4,4,102,4,0.17832167832167833,4,102,3,13,1,0,0
571,829402022,2013-03-15,4,5,126,1,0.2202797202797203,1,102,3,13,1,0,0
571,829402022,2013-03-15,4,6,112,5,0.1958041958041958,5,102,3,13,1,0,0
571,829402022,2013-03-15,4,7,120,3,0.2097902097902098,3,102,3,13,1,0,0
571,829402022,2013-03-15,4,8,125,1,0.21853146853146854,1,102,3,13,1,0,0
571,829402022,2013-03-15,4,9,117,7,0.20454545454545456,7,102,3,13,1,0,1
571,829402022,2013-03-15,4,10,37,10,0.06468531468531469,10,102,3,13,1,1,0
571,829402022,2013-03-15,4,11,37,2,0.06468531468531469,2,102,3,13,1,0,0
571,829402022,2013-03-15,4,12,0,-1,0.0,-1,102,3,13,1,0,0
572,829802023,2013-03-19,1,1,117,13,0.20418848167539266,13,167,2,10,0,1,0
572,829802023,2013-03-19,1,2,122,4,0.21291448516579406,4,167,2,10,0,0,0
572,829802023,2013-03-19,1,3,130,1,0.2268760907504363,1,167,2,10,0,0,0
572,829802023,2013-03-19,1,4,102,5,0.17801047120418848,5,167,2,10,0,0,0
572,829802023,2013-03-19,1,5,126,2,0.2198952879581152,2,167,2,10,0,0,0
572,829802023,2013-03-19,1,6,112,6,0.19546247818499127,6,167,2,10,0,0,0
572,829802023,2013-03-19,1,7,120,4,0.2094240837696335,4,167,2,10,0,0,0
572,829802023,2013-03-19,1,8,125,2,0.2181500872600349,2,167,2,10,0,0,1
572,829802023,2013-03-19,1,9,118,8,0.20593368237347295,8,167,2,10,0,1,1
572,829802023,2013-03-19,1,10,37,1,0.06457242582897033,1,167,2,10,0,0,0
572,829802023,2013-03-19,1,11,37,3,0.06457242582897033,3,167,2,10,0,0,0
572,829802023,2013-03-19,1,12,0,-1,0.0,-1,167,2,10,0,0,0
573,830102024,2013-03-22,4,1,117,1,0.2038327526132404,1,154,3,17,1,0,0
573,830102024,2013-03-22,4,2,122,5,0.21254355400696864,5,154,3,17,1,0,0
573,830102024,2013-03-22,4,3,130,2,0.2264808362369338,2,154,3,17,1,0,0
573,830102024,2013-03-22,4,4,102,6,0.17770034843205576,6,154,3,17,1,0,0
573,830102024,2013-03-22,4,5,126,3,0.21951219512195122,3,154,3,17,1,0,0
573,830102024,2013-03-22,4,6,112,7,0.1951219512195122,7,154,3,17,1,0,1
573,830102024,2013-03-22,4,7,120,5,0.20905923344947736,5,154,3,17,1,0,0
573,830102024,2013-03-22,4,8,126,3,0.21951219512195122,3,154,3,17,1,1,0
573,830102024,2013-03-22,4,9,119,1,0.2073170731707317,1,154,3,17,1,1,0
573,830102024,2013-03-22,4,10,37,2,0.06445993031358885,2,154,3,17,1,0,0
573,830102024,2013-03-22,4,11,37,4,0.06445993031358885,4,154,3,17,1,0,1
573,830102024,2013-03-22,4,12,0,-1,0.0,-1,154,3,17,1,0,0
574,830502025,2013-03-26,1,1,117,2,0.20347826086956522,2,146,5,17,1,0,0
574,830502025,2013-03-26,1,2,122,6,0.21217391304347827,6,146,5,17,1,0,0
574,830502025,2013-03-26,1,3,130,3,0.22608695652173913,3,146,5,17,1,0,0
574,830502025,2013-03-26,1,4,102,7,0.17739130434782607,7,146,5,17,1,0,0
574,830502025,2013-03-26,1,5,126,4,0.21913043478260869,4,146,5,17,1,0,1
574,830502025,2013-03-26,1,6,113,8,0.19652173913043477,8,146,5,17,1,1,0
574,830502025,2013-03-26,1,7,120,6,0.20869565217391303,6,146,5,17,1,0,0
574,830502025,2013-03-26,1,8,126,1,0.21913043478260869,1,146,5,17,1,0,0
574,830502025,2013-03-26,1,9,119,1,0.20695652173913043,1,146,5,17,1,0,1
574,830502025,2013-03-26,1,10,37,3,0.06434782608695652,3,146,5,17,1,0,0
574,830502025,2013-03-26,1,11,38,5,0.06608695652173913,5,146,5,17,1,1,0
574,830502025,2013-03-26,1,12,0,-1,0.0,-1,146,5,17,1,0,0
575,830802026,2013-03-29,4,1,117,3,0.203125,3,176,3,14,0,0,1
575,830802026,2013-03-29,4,2,122,7,0.21180555555555555,7,176,3,14,0,0,0
575,830802026,2013-03-29,4,3,130,4,0.22569444444444445,4,176,3,14,0,0,0
575,830802026,2013-03-29,4,4,102,8,0.17708333333333334,8,176,3,14,0,0,1
575,830802026,2013-03-29,4,5,127,5,0.2204861111111111,5,176,3,14,0,1,0
575,830802026,2013-03-29,4,6,113,1,0.19618055555555555,1,176,3,14,0,0,0
575,830802026,2013-03-29,4,7,120,7,0.20833333333333334,7,176,3,14,0,0,0
575,830802026,2013-03-29,4,8,126,2,0.21875,2,176,3,14,0,0,0
575,830802026,2013-03-29,4,9,120,2,0.20833333333333334,2,176,3,14,0,1,0
575,830802026,2013-03-29,4,10,37,4,0.0642361111111111,4,176,3,14,0,0,0
575,830802026,2013-03-29,4,11,38,1,0.06597222222222222,1,176,3,14,0,0,0
575,830802026,2013-03-29,4,12,0,-1,0.0,-1,176,3,14,0,0,0
576,831202027,2013-04-02,1,1,118,4,0.2045060658578856,4,124,1,5,1,1,0
576,831202027,2013-04-02,1,2,122,8,0.21143847487001732,8,124,1,5,1,0,1
576,831202027,2013-04-02,1,3,130,5,0.22530329289428075,5,124,1,5,1,0,0
576,831202027,2013-04-02,1,4,103,9,0.17850953206239167,9,124,1,5,1,1,0
576,831202027,2013-04-02,1,5,127,1,0.22010398613518198,1,124,1,5,1,0,0
576,831202027,2013-04-02,1,6,113,2,0.19584055459272098,2,124,1,5,1,0,0
576,831202027,2013-04-02,1,7,120,8,0.20797227036395147,8,124,1,5,1,0,1
576,831202027,2013-04-02,1,8,126,3,0.21837088388214904,3,124,1,5,1,0,0
576,831202027,2013-04-02,1,9,120,1,0.20797227036395147,1,124,1,5,1,0,0
576,831202027,2013-04-02,1,10,37,5,0.06412478336221837,5,124,1,5,1,0,0
576,831202027,2013-04-02,1,11,38,2,0.0658578856152513,2,124,1,5,1,0,0
576,831202027,2013-04-02,1,12,0,-1,0.0,-1,124,1,5,1,0,0
577,831502028,2013-04-05,4,1,118,1,0.2041522491349481,1,100,1,9,1,0,0
